,證券代號,100張以下人數,100張以下比例,101-200張人數,101-200張比例,201-400張人數,201-400張比例,401-800張人數,401-800張比例,801-1000張人數,801-1000張比例,1000張以上人數,1000張以上比例
2340,6661,887,22.7,14,8.16,8,10.14,2,4.19,0,0.0,4,54.73
2341,6662,1225,29.21,20,10.49,10,9.92,3,5.51,0,0.0,8,44.8
2342,6664,3410,21.78,15,3.84,11,5.63,7,6.29,10,16.4,13,45.99
2343,6665,1949,22.720000000000002,17,5.13,4,2.43,3,4.47,4,7.62,4,57.56
2344,6666,1996,12.79,10,2.98,4,2.11,1,1.31,1,1.78,8,78.95
2345,6667,4152,32.410000000000004,16,5.67,5,3.15,5,7.4,0,0.0,5,51.32
2346,6668,7626,36.13,17,3.14,6,2.11,3,2.1,1,1.26,12,55.18
2347,6669,4597,10.33,79,6.39,54,8.68,30,8.95,4,1.96,17,63.62
2348,6670,2740,8.879999999999999,23,2.56,18,3.78,17,7.140000000000001,6,4.06,39,73.5
2349,6671,891,9.81,18,4.59,18,7.84,18,15.52,3,4.36,15,57.81
2350,6672,12074,56.67,24,4.75,22,8.53,4,2.63,1,1.39,9,25.96
2351,6673,379,14.02,7,3.61,9,9.18,0,0.0,1,3.68,4,69.45
2352,6674,1661,10.569999999999999,8,1.6,1,0.44,6,5.45,0,0.0,7,81.86
2353,6676,752,5.0,38,3.85,23,4.83,12,4.75,3,2.04,22,79.46
2354,6677,674,11.420000000000002,19,5.36,14,8.04,3,3.71,2,3.76,5,67.63
2355,6679,1785,19.48,40,13.8,26,17.69,8,10.870000000000001,4,8.3,7,29.77
2356,6680,540,16.18,7,5.52,4,4.95,2,6.390000000000001,2,9.24,6,57.64
2357,6681,8,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2358,6682,4582,28.939999999999994,52,6.14,24,6.02,10,4.52,2,1.56,11,52.75
2359,6683,5633,43.65,18,9.77,16,17.24,7,14.38,1,3.45,1,11.44
2360,6684,4518,49.49000000000001,7,3.52,6,6.17,9,21.2,0,0.0,1,19.53
2361,6688,172,13.3,11,8.93,3,3.83,6,19.08,2,9.47,5,45.33
2362,6689,1409,9.17,25,5.63,17,9.0,13,12.8,1,1.42,16,61.92
2363,6690,1944,29.44,2,1.73,0,0.0,1,4.23,0,0.0,1,64.53
2364,6691,3465,16.59,16,3.35,10,3.95,10,8.41,5,6.89,15,60.75
2365,6692,669,19.12,15,5.69,8,5.52,7,8.71,2,4.85,2,56.03
2366,6693,1424,20.5,28,9.99,13,9.77,6,7.84,1,2.37,8,49.47
2367,6695,2208,17.91,45,7.47,22,7.11,2,1.3399999999999999,4,4.36,11,61.75
2368,6696,2716,24.2,31,6.24,17,6.6,11,8.82,1,1.3,3,52.76
2369,6697,1076,21.46,6,2.63,2,2.3,2,3.21,0,0.0,3,70.32
2370,6698,11900,38.019999999999996,36,7.61,21,8.96,7,5.59,2,2.54,7,37.2
2371,6699,362,7.98,6,3.36,5,5.82,4,7.85,2,6.84,8,68.06
2372,6701,768,2.5599999999999996,11,0.63,2,0.16,0,0.0,0,0.0,3,96.6
2373,6702,11285,13.059999999999999,209,4.11,91,3.47,48,3.63,6,0.72,45,74.93
2374,6703,5292,32.160000000000004,7,4.53,5,8.5,7,19.67,1,4.72,3,30.34
2375,6704,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2376,6705,126,6.95,9,8.2,9,16.5,2,5.67,0,0.0,5,62.64
2377,6706,10171,30.78,46,9.01,44,17.07,18,14.82,2,2.22,11,26.02
2378,6707,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2379,6708,1722,28.490000000000002,15,8.01,5,4.65,1,1.63,0,0.0,4,57.16
2380,6709,2228,23.49,24,6.42,18,10.08,9,9.88,2,3.36,6,46.7
2381,6712,7360,42.44,24,5.27,6,2.67,4,4.140000000000001,1,1.49,4,43.91
2382,6713,852,24.82,9,4.82,11,10.03,10,19.72,1,2.77,4,37.76
2383,6715,1532,13.590000000000002,13,3.23,4,2.16,6,5.2700000000000005,1,1.51,10,74.16
2384,6716,1879,23.0,20,12.57,16,18.08,8,17.44,0,0.0,4,28.85
2385,6717,428,13.34,5,3.38,2,2.54,7,17.55,4,15.37,4,47.75
2386,6719,9694,30.97,34,6.08,17,5.76,10,6.57,3,3.21,9,47.33
2387,6720,538,18.439999999999998,10,7.32,10,14.17,8,23.84,0,0.0,4,36.16
2388,6721,477,16.65,13,8.97,8,11.9,8,22.31,0,0.0,2,40.11
2389,6723,423,19.57,8,5.81,6,9.11,2,5.42,2,8.43,2,51.57
2390,6724,1683,14.57,5,1.27,1,0.53,3,4.03,0,0.0,11,79.53
2391,6726,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2392,6727,3162,59.86000000000001,19,11.63,6,8.45,5,12.629999999999999,0,0.0,1,7.35
2393,6728,858,16.06,5,2.88,6,7.54,3,6.58,1,3.91,7,62.97
2394,6729,373,17.44,13,7.67,10,10.93,7,13.579999999999998,0,0.0,6,50.3
2395,6730,366,6.71,5,2.3,10,8.35,5,9.280000000000001,1,2.98,13,70.3
2396,6731,285,5.6899999999999995,3,0.9,4,2.49,4,5.08,1,1.91,9,83.84
2397,6732,6104,27.429999999999993,16,4.33,12,6.97,2,2.15,1,2.03,5,57.0
2398,6733,4628,26.97,38,5.04,20,5.59,13,7.25,3,2.53,11,52.56
2399,6734,1395,20.18,26,6.98,14,7.31,2,2.21,2,3.68,12,59.56
2400,6735,548,14.670000000000002,15,5.88,16,11.35,13,19.2,3,7.6,6,41.23
2401,6736,889,40.400000000000006,3,3.87,0,0.0,0,0.0,0,0.0,3,55.67
2402,6737,1561,13.100000000000001,10,2.25,6,2.9,2,1.83,3,4.69,19,75.16
2403,6738,362,22.57,23,14.98,13,16.23,7,18.46,0,0.0,2,27.7
2404,6739,242,10.870000000000001,5,4.74,1,2.03,1,2.37,0,0.0,1,79.93
2405,6741,5485,9.18,17,2.1,14,3.64,15,7.21,2,1.49,13,76.31
2406,6742,2387,26.020000000000003,38,8.91,17,7.94,7,6.99,1,1.71,14,48.35
2407,6743,8860,25.82,50,4.57,14,2.49,15,5.63,3,1.76,12,59.66
2408,6744,231,7.64,6,5.61,8,18.06,6,19.77,2,11.79,3,37.06
2409,6747,1589,9.51,7,3.64,6,7.31,6,15.3,1,3.47,8,60.71
2410,6748,1527,34.57,23,8.11,9,7.52,5,7.0,0,0.0,8,42.73
2411,6749,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2412,6750,452,17.79,27,11.79,18,13.43,9,16.58,4,10.61,7,29.72
2413,6751,931,26.43,1,1.47,2,5.98,2,7.15,1,6.9,1,51.99
2414,6752,921,24.22,24,12.52,14,14.55,14,27.14,1,2.97,3,18.52
2415,6753,870,9.4,12,2.21,9,3.49,8,5.76,1,1.05,12,78.01
2416,6754,1346,11.44,13,2.81,2,0.76,3,2.54,0,0.0,6,82.39
2417,6755,1165,24.37,28,11.58,17,12.91,6,10.7,0,0.0,7,40.36
2418,6756,8691,25.580000000000002,28,5.58,14,5.6,6,4.19,0,0.0,2,58.99
2419,6757,3587,5.049999999999999,23,0.77,9,0.58,13,1.9100000000000001,4,0.97,16,90.64
2420,6758,138,4.5,5,6.08,3,7.53,2,6.94,0,0.0,1,74.89
2421,6760,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2422,6761,2819,29.830000000000005,12,7.39,5,5.58,3,7.380000000000001,1,3.83,3,45.92
2423,6762,738,15.849999999999998,9,5.35,5,7.05,2,3.8,2,8.58,3,59.31
2424,6763,2044,15.520000000000001,3,2.99,10,16.96,2,8.29,4,24.49,1,31.68
2425,6764,356,10.86,21,9.07,7,6.35,9,14.6,1,2.65,3,56.4
2426,6767,1420,30.150000000000002,17,8.18,7,6.12,7,11.71,0,0.0,4,43.77
2427,6768,1942,5.949999999999999,39,2.99,12,1.8,12,3.44,1,0.49,13,85.26
2428,6770,368494,37.84,1533,5.8,673,5.16,314,4.7700000000000005,61,1.53,154,44.82
2429,6771,631,21.13,24,11.48,22,18.06,14,27.23,0,0.0,4,22.03
2430,6772,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2431,6775,1017,11.129999999999999,27,4.78,11,3.41,4,2.58,3,3.35,9,74.67
2432,6776,4536,17.810000000000002,10,1.6,8,2.45,4,2.81,2,2.16,9,73.09
2433,6778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2434,6780,322,18.46,6,5.64,4,7.08,5,18.990000000000002,0,0.0,4,49.76
2435,6781,2789,9.08,19,3.31,16,5.09,4,2.29,0,0.0,8,80.16
2436,6782,847,16.72,30,8.44,19,10.37,9,9.86,6,9.65,8,44.88
2437,6784,620,23.179999999999996,10,7.33,9,14.08,5,14.82,2,10.14,3,30.38
2438,6785,259,7.51,9,2.16,8,4.12,5,5.74,0,0.0,11,80.41
2439,6786,2183,41.16,13,8.17,9,10.32,4,8.63,0,0.0,5,31.67
2440,6787,2006,27.520000000000003,48,11.53,28,13.31,12,11.42,3,4.83,11,31.33
2441,6788,4081,45.27000000000001,14,5.62,17,14.02,8,14.14,1,2.52,4,18.35
2442,6789,8598,7.790000000000001,25,1.24,13,1.14,12,2.38,0,0.0,8,87.39
2443,6790,11135,11.96,23,1.19,12,1.38,9,2.14,6,2.04,14,81.2
2444,6791,108,4.03,1,0.81,1,1.21,3,9.149999999999999,2,9.1,4,75.65
2445,6792,5776,35.099999999999994,14,4.17,12,6.62,5,4.71,2,3.55,2,45.76
2446,6793,2491,20.5,33,7.04,17,7.44,5,4.300000000000001,4,5.4,13,55.25
2447,6794,293,6.29,9,3.66,9,7.14,9,12.71,5,11.5,8,58.64
2448,6796,871,18.12,19,9.02,11,10.8,5,10.0,0,0.0,4,51.98
2449,6797,3631,41.24,6,3.69,5,6.92,6,15.12,2,7.46,3,25.51
2450,6798,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2451,6799,2788,25.979999999999997,8,2.98,4,2.81,6,8.41,0,0.0,7,59.74
2452,6803,10508,30.37,9,1.78,8,2.97,2,1.5,0,0.0,3,63.32
2453,6804,205,10.78,10,5.32,3,2.83,4,7.65,3,9.95,8,63.39
2454,6805,3300,22.909999999999997,26,6.16,12,5.42,15,14.16,1,1.65,6,49.63
2455,6806,15355,25.29,36,3.41,20,3.68,4,1.61,0,0.0,8,65.94
2456,6808,538,11.15,21,5.63,10,6.29,8,7.720000000000001,0,0.0,5,69.13
2457,6810,2621,50.2,19,8.61,16,14.19,5,9.84,1,2.79,3,14.29
2458,6811,213,2.71,1,0.32,1,0.85,0,0.0,0,0.0,1,96.06
2459,6812,1526,31.909999999999997,13,5.97,12,11.18,8,15.52,2,5.77,3,29.56
2460,6813,407,25.599999999999998,6,6.17,4,10.21,1,3.7,1,7.64,3,46.61
2461,6814,340,6.739999999999999,9,3.55,6,4.91,2,3.58,2,6.08,4,75.07
2462,6815,1706,8.34,7,4.41,4,5.81,6,18.39,4,16.49,6,46.49
2463,6816,202,12.75,0,0.0,1,1.89,2,8.5,0,0.0,2,76.81
2464,6817,566,23.4,13,10.75,5,6.58,0,0.0,0,0.0,1,59.21
2465,6818,965,17.96,4,2.56,3,3.5,5,11.75,1,3.6,2,60.56
2466,6819,819,16.25,17,8.09,11,10.6,2,3.54,1,3.11,6,58.33
2467,6820,648,15.19,3,1.61,2,2.67,1,2.5,0,0.0,4,77.95
2468,6821,327,12.129999999999999,9,4.71,7,8.28,6,13.84,1,3.4,9,57.58
2469,6823,294,4.73,1,1.01,5,7.86,4,11.879999999999999,0,0.0,1,74.45
2470,6824,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2471,6825,60,4.69,0,0.0,1,2.74,0,0.0,0,0.0,1,92.51
2472,6826,615,6.28,2,0.44,3,1.5,4,4.49,2,2.88,6,84.33
2473,6827,385,6.9799999999999995,11,2.64,8,3.9,9,8.76,3,4.43,5,73.22
2474,6829,1327,5.15,7,2.01,15,7.98,3,3.61,2,3.49,2,77.69
2475,6830,1007,19.14,25,9.04,14,9.42,8,11.91,3,6.63,9,43.78
2476,6831,370,8.68,17,7.59,12,9.61,7,10.399999999999999,3,7.19,7,56.44
2477,6832,473,4.930000000000001,0,0.0,2,2.56,1,2.33,0,0.0,1,90.14
2478,6833,531,9.43,6,2.37,2,1.23,4,5.61,1,2.56,3,78.74
2479,6834,659,9.950000000000001,42,8.37,17,6.3,20,13.790000000000001,7,7.95,12,53.56
2480,6835,326,6.800000000000001,11,2.56,8,3.73,8,7.09,1,1.66,15,78.09
2481,6837,1141,25.35,17,8.26,13,12.54,7,11.370000000000001,2,5.56,8,36.84
2482,6838,878,6.420000000000001,19,2.7,18,5.15,12,6.83,0,0.0,11,78.83
2483,6839,505,7.61,23,5.16,20,9.68,10,8.84,0,0.0,20,68.63
2484,6840,193,7.71,14,9.19,5,6.41,4,11.97,2,7.82,6,56.84
2485,6841,829,5.25,14,2.05,16,4.59,16,10.45,2,2.01,26,75.56
2486,6842,795,29.32,17,12.15,4,5.26,3,7.38,1,4.15,4,41.66
2487,6843,88,5.799999999999999,6,2.92,4,3.49,3,7.05,4,12.61,7,68.06
2488,6844,794,24.450000000000003,31,14.4,11,9.91,4,7.05,2,5.78,4,38.34
2489,6846,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2490,6847,214,12.49,1,1.11,5,10.86,5,19.58,4,27.53,3,28.37
2491,6848,139,13.27,10,12.99,10,24.74,4,17.29,0,0.0,2,31.63
2492,6849,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2493,6850,273,13.83,11,6.88,12,15.77,7,16.41,3,12.48,4,34.56
2494,6851,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2495,6855,114,6.16,6,4.0,3,4.24,4,11.66,0,0.0,1,73.86
2496,6856,372,8.21,5,2.75,3,3.3,3,7.85,0,0.0,1,77.82
2497,6857,62,1.39,1,1.42,0,0.0,0,0.0,0,0.0,1,97.15
2498,6858,226,6.8,4,1.97,2,2.12,4,8.48,0,0.0,3,80.55
2499,6859,465,7.72,5,2.23,12,10.88,3,6.02,0,0.0,2,73.07
2500,6861,9344,9.129999999999999,3,1.19,3,2.47,2,2.63,1,2.85,3,81.66
2501,6864,314,11.77,15,9.53,18,21.01,10,23.25,1,3.56,6,30.8
2502,6865,243,12.65,7,9.02,3,6.29,1,3.84,1,7.69,1,60.46
2503,6866,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2504,6868,254,16.470000000000002,16,11.33,9,12.78,3,7.57,1,4.18,3,47.61
2505,6869,1665,9.44,26,3.24,22,5.78,10,4.92,8,6.12,11,70.43
2506,6870,32,4.04,4,3.58,2,3.86,1,4.17,0,0.0,4,84.31
2507,6872,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2508,6873,474,6.140000000000001,16,3.33,11,4.83,10,7.99,6,8.09,10,69.54
2509,6874,31,4.51,3,3.02,5,9.03,3,10.68,1,5.63,2,67.06
2510,6875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2511,6876,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2512,6877,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,1,95.99
2513,6878,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2514,6879,11,1.4000000000000001,0,0.0,1,1.69,0,0.0,0,0.0,2,96.89
2515,6882,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2516,6883,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2517,6884,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2518,6885,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2519,7402,1036,21.240000000000002,16,8.75,13,14.79,8,18.060000000000002,1,3.32,5,33.76
2520,7419,274,10.93,16,5.88,13,9.03,7,9.93,3,7.03,13,57.13
2521,7421,540,99.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2522,7426,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2523,7427,2794,54.839999999999996,16,10.48,5,6.34,1,2.65,3,12.1,2,13.51
2524,7443,194,7.16,2,1.31,2,2.1,6,14.54,0,0.0,8,74.83
2525,7452,137,10.73,3,2.55,3,4.1,1,3.83,0,0.0,1,78.72
2526,7507,564,6.65,23,3.05,19,5.21,10,5.21,3,2.49,16,77.31
2527,7516,2879,17.78,9,6.62,10,13.37,3,10.87,2,9.34,2,41.97
2528,7530,620,10.450000000000001,10,4.54,8,7.56,3,5.97,2,5.85,9,65.56
2529,7547,147,4.61,3,1.9,3,3.52,0,0.0,0,0.0,1,89.92
2530,7551,271,16.259999999999998,14,17.91,5,12.66,2,10.17,0,0.0,2,42.93
2531,7555,332,15.5,9,5.29,5,7.22,2,4.87,3,12.8,2,54.24
2532,7556,1757,25.37,5,2.76,1,1.5,6,13.190000000000001,0,0.0,5,57.11
2533,7558,284,13.84,14,11.31,6,8.73,11,32.86,0,0.0,4,33.19
2534,7561,791,17.22,14,8.09,14,15.04,4,7.84,1,3.51,2,48.23
2535,7566,2486,22.38,54,9.16,18,6.02,28,18.4,4,4.44,13,39.51
2536,7570,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2537,7575,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2538,7584,165,5.31,3,2.97,3,7.46,1,4.49,1,7.17,3,72.53
2539,7595,642,11.23,20,6.46,19,12.47,9,12.18,3,6.18,7,51.41
2540,8002,252,99.97000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2541,8009,630,73.84,3,10.02,3,16.09,0,0.0,0,0.0,0,0.0
2542,8010,398,31.920000000000005,6,10.83,4,14.84,3,23.700000000000003,0,0.0,1,18.64
2543,8011,32787,59.199999999999996,56,5.4,27,5.24,11,3.99,2,1.15,11,24.95
2544,8012,479,7.859999999999999,0,0.0,0,0.0,0,0.0,0,0.0,1,92.1
2545,8014,588,44.31,8,10.95,3,12.32,1,7.54,0,0.0,1,24.81
2546,8015,105,38.15,5,25.8,1,6.81,2,29.19,0,0.0,0,0.0
2547,8016,26213,42.7,88,10.31,47,11.64,22,9.98,3,2.1,17,23.19
2548,8017,11376,99.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2549,8018,67,31.46,3,14.55,4,32.31,1,21.62,0,0.0,0,0.0
2550,8019,93,2.4299999999999997,2,0.94,3,2.81,2,3.48,0,0.0,1,90.27
2551,8020,94,15.979999999999999,9,14.88,3,9.74,2,14.86,1,12.1,1,32.36
2552,8021,28716,51.75,43,4.48,26,5.14,21,8.02,6,3.73,18,26.81
2553,8022,50,15.46,2,6.91,2,16.78,2,31.560000000000002,0,0.0,1,29.2
2554,8023,35,99.96000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2555,8024,11360,54.14000000000001,14,4.37,15,8.74,10,11.75,1,2.06,4,18.86
2556,8026,65,99.97999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2557,8027,14499,34.230000000000004,66,8.99,36,10.06,24,12.899999999999999,6,5.3,16,28.45
2558,8028,30278,50.06,76,7.18,33,6.68,17,6.16,0,0.0,14,29.85
2559,8029,584,13.620000000000001,36,8.08,18,8.56,15,12.48,3,4.56,9,52.64
2560,8030,16,99.99000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2561,8031,119,50.03,7,19.9,1,6.15,0,0.0,0,0.0,1,23.86
2562,8032,4495,10.489999999999998,6,1.52,2,1.02,3,3.05,1,1.81,10,82.04
2563,8033,26793,59.94,74,7.81,30,6.09,13,5.68,2,1.36,9,19.03
2564,8034,20358,64.24000000000001,51,11.11,16,6.52,7,5.640000000000001,0,0.0,5,12.4
2565,8035,209,40.93000000000001,8,15.8,0,0.0,2,13.69,1,12.0,1,17.5
2566,8036,543,48.89,11,18.8,3,12.16,0,0.0,0,0.0,1,20.09
2567,8037,22,34.49,1,18.54,1,46.92,0,0.0,0,0.0,0,0.0
2568,8038,17024,54.370000000000005,35,7.91,13,5.8,5,5.33,3,4.55,6,21.97
2569,8039,30255,31.240000000000002,53,3.63,49,6.54,22,5.82,6,2.61,27,50.06
2570,8040,23217,57.59,29,5.55,13,5.42,8,6.8999999999999995,0,0.0,3,24.47
2571,8041,559,22.450000000000003,2,1.73,8,13.28,1,2.92,0,0.0,1,59.56
2572,8042,15166,26.02,25,2.57,11,2.27,13,5.46,0,0.0,22,63.62
2573,8043,9129,37.92,25,4.3,3,1.01,1,0.99,0,0.0,11,55.7
2574,8044,15058,30.69,41,4.56,40,9.47,21,9.79,1,0.63,17,44.79
2575,8045,598,9.39,24,4.0,15,5.46,13,8.33,3,3.34,10,69.42
2576,8046,22667,7.349999999999999,134,2.97,80,3.53,50,4.2299999999999995,5,0.67,29,81.18
2577,8047,1125,12.95,17,6.06,7,5.07,12,15.38,0,0.0,5,60.46
2578,8048,4623,30.43,26,6.83,21,10.96,15,14.969999999999999,2,3.38,7,33.36
2579,8049,23866,49.35,47,6.09,30,7.07,12,5.98,3,2.37,14,29.06
2580,8050,27468,36.56,76,5.88,36,5.44,13,3.99,7,3.76,12,44.31
2581,8051,2,99.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2582,8052,13,99.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2583,8053,3491,8.299999999999999,83,2.79,50,3.33,29,3.8200000000000003,7,1.51,37,80.16
2584,8054,31180,55.44,29,4.48,22,6.84,7,4.14,2,2.04,5,27.0
2585,8055,42,37.33,4,43.92,1,18.69,0,0.0,0,0.0,0,0.0
2586,8056,11642,26.230000000000004,207,7.32,93,6.45,41,5.640000000000001,5,1.14,38,53.15
2587,8057,77,19.33,2,5.85,2,7.68,0,0.0,0,0.0,3,67.07
2588,8058,41,1.42,1,0.18,2,0.79,1,0.62,0,0.0,2,96.93
2589,8059,10376,14.11,48,3.59,23,3.55,16,4.4,2,0.95,7,73.32
2590,8060,275,34.02,3,5.93,2,10.64,0,0.0,1,15.51,1,33.84
2591,8061,39,50.18000000000001,1,9.52,1,14.35,1,25.89,0,0.0,0,0.0
2592,8062,11,99.99000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2593,8064,29893,44.809999999999995,73,6.2,48,8.16,16,5.25,4,2.18,16,33.33
2594,8065,996,18.72,27,5.97,11,5.15,10,8.67,0,0.0,8,61.42
2595,8066,11549,65.31,9,4.42,7,7.51,8,16.05,2,6.63,0,0.0
2596,8067,3100,15.760000000000002,2,0.77,1,1.09,3,4.61,1,3.1,8,74.61
2597,8068,3888,12.13,9,1.83,6,2.42,2,1.8900000000000001,2,2.72,10,78.93
2598,8069,63611,13.790000000000003,250,3.11,131,3.25,94,4.37,22,1.73,121,73.69
2599,8070,29868,21.34,119,2.4,41,1.74,21,1.83,8,1.03,50,71.57
2600,8071,4998,42.67,23,6.62,12,7.12,4,4.85,4,7.13,6,31.54
2601,8072,9039,25.1,14,2.43,7,2.43,2,1.55,1,1.06,8,67.33
2602,8073,10,99.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2603,8074,13412,38.08,48,7.76,23,8.12,8,4.89,0,0.0,14,41.09
2604,8076,54738,50.86,112,5.57,68,6.7,28,5.73,6,1.9,19,29.16
2605,8077,1294,4.26,14,2.01,4,1.09,6,3.03,1,0.85,7,88.69
2606,8080,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2607,8080O,8414,38.24999999999999,18,5.57,2,1.22,5,7.21,1,2.11,3,45.57
2608,8081,14926,37.370000000000005,57,9.19,33,10.38,13,8.66,7,7.32,8,27.02
2609,8082,4152,17.3,39,4.95,23,6.07,11,6.15,3,2.66,8,62.78
2610,8083,2185,27.900000000000002,28,11.5,16,12.02,4,5.84,1,2.31,4,40.36
2611,8084,1532,15.94,30,5.97,19,8.24,14,10.6,2,2.63,9,56.55
2612,8085,10783,22.150000000000002,47,4.56,26,5.68,11,4.76,4,2.5,18,60.27
2613,8086,53892,44.42,43,3.17,29,4.21,14,4.199999999999999,3,1.39,18,42.54
2614,8087,3501,21.34,15,7.29,9,8.05,8,16.3,3,9.45,7,37.49
2615,8088,20452,71.41000000000001,19,4.02,8,4.02,2,1.66,0,0.0,3,18.81
2616,8089,8048,42.75999999999999,22,5.4,7,2.85,3,2.33,1,1.39,3,45.2
2617,8091,7903,47.66,34,10.2,8,5.35,9,11.27,0,0.0,6,25.46
2618,8092,2654,30.22,13,4.84,13,10.36,8,11.8,0,0.0,4,42.73
2619,8093,3769,34.9,20,4.12,14,5.83,13,11.04,1,1.26,9,42.78
2620,8094,304,23.14,21,16.71,11,17.1,4,11.92,4,19.11,2,11.95
2621,8095,109,20.330000000000002,6,8.27,5,20.06,5,33.19,0,0.0,1,18.09
2622,8096,45003,54.64999999999999,94,8.91,39,6.98,14,5.3100000000000005,1,0.68,5,23.41
2623,8097,3304,25.150000000000002,21,6.78,16,11.14,8,12.02,2,4.87,8,39.95
2624,8098,3,3.58,0,0.0,1,96.4,0,0.0,0,0.0,0,0.0
2625,8099,5652,16.2,10,1.4,4,1.2,6,3.8099999999999996,4,3.77,7,73.56
2626,8101,16365,37.38,106,7.01,42,5.33,13,3.2,3,1.23,14,45.76
2627,8102,50,72.96000000000001,2,26.99,0,0.0,0,0.0,0,0.0,0,0.0
2628,8103,24664,52.080000000000005,31,5.58,18,6.07,10,7.8,3,3.16,9,25.23
2629,8104,16099,35.279999999999994,28,5.24,14,5.32,4,3.29,0,0.0,6,50.8
2630,8105,26304,31.12,106,3.38,41,2.62,20,2.41,3,0.6,14,59.81
2631,8106,62,18.28,4,14.81,1,6.03,2,32.94,0,0.0,1,27.88
2632,8107,10829,35.33,24,4.27,17,6.29,9,6.66,1,1.15,10,46.21
2633,8108,13,99.99000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2634,8109,5172,29.540000000000003,34,6.09,22,7.8,16,12.059999999999999,5,5.56,12,38.88
2635,8110,36728,34.79,133,3.65,54,3.04,28,2.95,5,0.86,20,54.64
2636,8111,31895,50.66,41,5.01,17,4.13,18,9.29,4,3.1,9,27.73
2637,8112,56302,48.95,219,7.07,87,5.67,46,5.84,6,1.21,41,31.18
2638,8114,7180,32.269999999999996,28,5.12,14,5.18,14,11.28,2,2.59,17,43.47
2639,8115,808,8.940000000000001,16,2.97,8,3.05,7,5.16,3,4.0,18,75.8
2640,8119,2938,33.980000000000004,40,9.05,24,11.01,15,13.370000000000001,6,8.26,7,24.26
2641,8121,24784,40.17,54,4.21,24,3.85,8,2.5300000000000002,0,0.0,11,49.17
2642,8122,1559,3.8200000000000003,51,1.85,24,1.85,5,0.74,1,0.24,14,91.43
2643,8127,241,30.67,10,11.22,4,9.43,4,17.36,0,0.0,1,31.25
2644,8130,242,11.81,25,7.54,18,10.24,11,11.54,1,1.74,11,57.07
2645,8131,12898,14.85,76,2.47,49,3.2,31,3.7199999999999998,4,0.8,21,74.89
2646,8143,23,35.49,1,64.49,0,0.0,0,0.0,0,0.0,0,0.0
2647,8147,2046,33.08,28,11.66,9,7.29,5,8.850000000000001,2,5.48,5,33.57
2648,8150,55732,23.88,160,3.15,67,2.61,54,4.2,19,2.27,89,63.81
2649,8155,3756,21.970000000000002,24,7.0,21,12.13,9,10.36,3,5.62,6,42.85
2650,8157,658,26.88,12,11.34,5,10.35,0,0.0,0,0.0,2,51.39
2651,8163,49093,44.309999999999995,86,4.27,41,3.95,24,4.87,5,1.56,22,40.96
2652,8171,21120,43.339999999999996,32,7.83,21,10.47,12,10.99,2,3.23,5,24.07
